"","Year","Month","State","Location","Food","Species","Ingredient","Serotype.Genotype","Illnesses","Hospitalizations","Fatalities","Status"
"434",1998,5,3,1,185,7,6,9,2,0,0,1
"435",1998,5,3,1,199,7,6,9,2,0,0,1
"436",1998,5,3,1,200,7,6,9,2,0,0,1
"437",1998,5,3,1,29,8,6,9,2,0,0,0
"438",1998,5,3,1,201,9,6,9,2,0,0,0
"439",1998,5,3,1,202,6,6,9,2,0,0,0
"440",1998,5,3,1,16,7,6,9,2,2,0,1
"441",1998,5,3,1,10,7,6,9,2,2,2,1
"442",1998,5,3,1,203,9,6,9,7,0,0,0
"443",1998,5,3,1,204,8,6,9,2,0,0,0
"444",1998,5,3,1,65,7,6,9,3,0,0,1
"445",1998,5,3,1,15,8,6,9,3,0,0,0
"446",1998,5,3,1,91,7,6,9,2,0,0,1
"447",1998,5,3,1,205,7,6,9,2,0,0,1
"448",1998,5,3,1,74,7,6,9,2,0,0,1
"449",1998,5,3,1,147,7,6,9,2,0,0,1
"450",1998,5,3,1,109,7,6,9,8,0,0,1
"451",1998,5,3,1,206,6,6,9,2,0,0,0
"452",1998,5,3,1,207,8,6,9,2,0,0,0
"453",1998,5,3,1,6,7,6,9,3,1,0,1
"454",1998,5,3,1,185,9,6,9,4,0,0,1
"455",1998,5,3,3,208,12,6,9,6,4,0,1
"456",1998,5,3,1,6,7,6,9,18,0,0,1
"457",1998,5,3,1,209,11,6,9,7,0,0,1
"458",1998,5,32,1,37,25,6,9,17,0.94752807538402,0.0217167160716587,1
"459",1998,5,32,1,37,7,6,9,27,0,0,1
"460",1998,5,5,3,210,12,6,9,2,0,0,1
"461",1998,5,5,1,211,8,6,9,15,0,0,1
"462",1998,5,5,1,212,2,6,9,2,0,0,1
"463",1998,5,6,1,37,7,6,9,15,1,0,1
"464",1998,5,6,1,213,7,6,9,32,0.94752807538402,0.0217167160716587,1
"465",1998,5,6,1,37,3,6,16,25,5,0,1
"466",1998,5,6,1,214,7,6,9,25,0,0,1
"467",1998,5,6,1,37,7,6,9,36,0,0,1
"468",1998,5,6,1,215,7,6,9,13,0,0,1
"469",1998,5,7,1,37,3,6,17,10,7,0,1
"470",1998,5,7,1,120,24,6,15,27,6,0,1
"471",1998,5,33,1,59,19,6,18,51,0,0,1
"472",1998,5,34,1,37,7,6,9,4,0,0,1
"473",1998,5,34,1,37,7,6,9,5,0,0,1
"474",1998,5,36,1,216,8,6,9,30,0.94752807538402,0.0217167160716587,1
"475",1998,5,35,3,217,26,3,9,12,0.94752807538402,0.0217167160716587,1
"476",1998,5,37,1,37,7,6,9,5,0,0,1
"477",1998,5,37,1,37,7,6,9,3,0,0,1
"478",1998,5,8,1,118,7,6,9,2,0.94752807538402,0.0217167160716587,1
"479",1998,5,8,1,218,2,6,9,3,0.94752807538402,0.0217167160716587,1
"480",1998,5,8,1,37,7,6,9,4,0.94752807538402,0.0217167160716587,1
"481",1998,5,8,1,219,7,6,9,3,0.94752807538402,0.0217167160716587,1
"482",1998,5,8,1,139,7,6,9,11,0.94752807538402,0.0217167160716587,1
"483",1998,5,8,1,12,7,6,9,2,0.94752807538402,0.0217167160716587,1
"484",1998,5,8,4,195,7,6,9,4,0,0,1
"485",1998,5,8,1,138,7,6,9,3,0.94752807538402,0.0217167160716587,1
"486",1998,5,8,1,37,3,6,19,16,0.94752807538402,0.0217167160716587,1
"487",1998,5,8,1,37,7,6,9,4,0.94752807538402,0.0217167160716587,1
"488",1998,5,8,1,37,7,6,9,4,0.94752807538402,0.0217167160716587,1
"489",1998,5,8,1,37,7,6,9,5,0.94752807538402,0.0217167160716587,1
"490",1998,5,10,1,37,7,6,9,6,0.94752807538402,0.0217167160716587,1
"491",1998,5,10,1,144,7,6,9,2,0.94752807538402,0.0217167160716587,1
"492",1998,5,10,1,220,7,6,9,2,0.94752807538402,0.0217167160716587,1
"493",1998,5,10,1,221,7,6,9,2,0.94752807538402,0.0217167160716587,1
"494",1998,5,10,1,222,7,6,9,2,0.94752807538402,0.0217167160716587,1
"495",1998,5,10,1,37,7,6,9,13,0.94752807538402,0.0217167160716587,1
"496",1998,5,10,1,89,7,6,9,3,0.94752807538402,0,1
"497",1998,5,10,1,8,7,6,9,5,0,0,1
"498",1998,5,10,1,8,7,6,9,4,0.94752807538402,0,1
"499",1998,5,10,1,37,7,6,9,15,0.94752807538402,0.0217167160716587,1
"500",1998,5,10,1,80,7,6,9,16,0,0,1
"501",1998,5,10,7,21,7,6,9,15,0,0,1
"502",1998,5,11,1,223,7,6,9,3,0,0,1
"503",1998,5,11,1,224,7,6,9,12,0,0,1
"504",1998,5,11,1,185,9,6,9,7,0,0,1
"505",1998,5,11,3,37,7,6,9,13,0,0,1
"506",1998,5,12,1,191,19,6,9,171,0.94752807538402,0.0217167160716587,1
"507",1998,5,12,1,29,24,6,15,34,10,0,1
"508",1998,5,12,1,225,27,6,20,40,0.94752807538402,0.0217167160716587,1
"509",1998,5,12,1,226,3,6,2,4,0,0,1
"510",1998,5,24,5,227,7,6,9,30,0,0,1
"511",1998,5,26,11,37,8,6,9,39,0,0,1
"512",1998,5,26,5,37,7,6,9,42,0,0,1
"513",1998,5,13,7,37,7,6,9,15,0.94752807538402,0.0217167160716587,1
"514",1998,5,13,17,215,7,6,9,44,1,0,1
"515",1998,5,13,14,228,28,6,9,21,0.94752807538402,0.0217167160716587,0
"516",1998,5,13,5,215,7,6,9,5,0.94752807538402,0,1
"517",1998,5,13,1,37,7,6,9,4,0,0,1
"518",1998,5,15,1,37,7,6,9,2,0,0,1
"519",1998,5,15,1,37,7,6,9,2,0,0,1
"520",1998,5,15,1,229,7,6,9,12,0.94752807538402,0,1
"521",1998,5,16,1,37,7,6,9,20,0,0,1
"522",1998,5,16,1,37,7,6,9,9,0,0,1
"523",1998,5,17,1,37,3,6,4,3,0,0,1
"524",1998,5,17,1,37,7,6,9,11,1,0,1
"525",1998,5,38,1,230,7,6,9,10,0,0,1
"526",1998,5,30,1,6,3,6,21,264,12,0,1
"527",1998,5,18,1,37,7,6,9,5,0.94752807538402,0.0217167160716587,1
"528",1998,5,18,7,37,7,6,9,141,0.94752807538402,0.0217167160716587,1
"529",1998,5,18,1,231,6,6,9,50,0.94752807538402,0.0217167160716587,1
"530",1998,5,18,1,117,11,6,9,400,14,0,1
"531",1998,5,31,1,37,3,6,4,4,0,0,0
"532",1998,5,19,3,74,24,6,15,8,0.94752807538402,0.0217167160716587,1
"533",1998,5,19,3,74,24,6,15,5,0.94752807538402,0.0217167160716587,1
"534",1998,5,20,1,18,7,6,9,51,0,0,1
"535",1998,5,20,3,232,3,6,22,9,3,0,1
"536",1998,5,20,1,37,7,6,9,2,0,0,1
"537",1998,5,20,1,37,7,6,9,3,0,0,1
"538",1998,5,20,1,144,7,6,9,10,0,0,1
"539",1998,5,21,1,37,7,6,9,15,0,0,1
"540",1998,5,21,7,233,29,6,9,16,0,0,1
"541",1998,6,39,3,125,30,6,9,3,3,0,1
"542",1998,6,1,1,37,3,6,23,16,1,0,1
"543",1998,6,1,1,191,11,6,9,4,1,0,1
"544",1998,6,1,5,37,7,6,9,100,0,0,1
"545",1998,6,1,1,225,24,6,24,8,2,0,1
"546",1998,6,1,1,139,19,6,9,93,0,0,1
"547",1998,6,1,1,3,2,6,9,3,0,0,1
"548",1998,6,1,1,37,7,6,9,7,0,0,1
"549",1998,6,1,1,109,7,6,9,11,0,0,1
"550",1998,6,1,1,37,7,6,9,8,0,0,1
"551",1998,6,1,1,37,7,6,9,17,1,0,1
"552",1998,6,2,3,207,6,7,9,13,0.94752807538402,0.0217167160716587,0
"553",1998,6,3,1,234,8,6,9,4,0.94752807538402,0.0217167160716587,0
"554",1998,6,3,1,89,3,6,6,3,1,0,0
"555",1998,6,3,1,185,9,6,9,2,0,0,0
"556",1998,6,3,1,115,7,6,9,2,0,0,1
"557",1998,6,3,1,10,7,6,9,3,0,0,1
"558",1998,6,3,1,235,7,6,9,2,0,0,1
"559",1998,6,3,1,236,6,6,9,5,0,0,0
"560",1998,6,3,1,237,8,6,9,2,0,0,0
"561",1998,6,3,1,92,7,6,9,2,0,0,1
"562",1998,6,3,1,238,7,6,9,6,0,0,1
"563",1998,6,3,1,239,7,6,9,2,0,0,1
"564",1998,6,3,1,146,9,6,9,8,1,0,0
"565",1998,6,3,1,37,7,6,9,3,0,0,1
"566",1998,6,3,1,117,11,8,9,4,0,0,0
"567",1998,6,3,1,240,7,6,9,2,0,0,1
"568",1998,6,3,1,91,7,6,9,2,0,0,1
"569",1998,6,3,1,173,7,6,9,11,0,0,0
"570",1998,6,3,1,241,7,6,9,2,0,0,1
"571",1998,6,3,1,10,8,6,9,2,0,0,0
"572",1998,6,3,1,242,7,6,9,2,0,0,1
"573",1998,6,3,4,243,3,6,9,2,1,0,0
"574",1998,6,3,1,115,6,6,9,36,0,0,0
"575",1998,6,3,5,244,7,6,9,24,0,0,0
"576",1998,6,3,1,212,2,6,9,2,0,0,1
"577",1998,6,3,1,245,11,6,9,11,0,0,1
"578",1998,6,32,11,37,7,6,9,3,0.94752807538402,0.0217167160716587,1
"579",1998,6,4,3,246,7,6,9,3,0.94752807538402,0.0217167160716587,1
"580",1998,6,5,3,247,2,6,9,2,0,0,1
"581",1998,6,5,1,37,7,6,9,19,0,0,1
"582",1998,6,5,3,248,12,6,9,3,0,0,1
"583",1998,6,5,7,37,7,6,9,167,0,0,1
"584",1998,6,6,1,142,7,6,9,5,0,0,1
"585",1998,6,6,3,37,7,6,9,17,0,0,1
"586",1998,6,6,5,249,31,6,25,916,7,0,1
"587",1998,6,7,5,24,8,6,9,27,0,0,1
"588",1998,6,34,1,37,7,6,9,3,1,0.0217167160716587,1
"589",1998,6,34,1,37,29,6,9,6,0,0,1
"590",1998,6,34,1,37,7,6,9,24,0,0,1
"591",1998,6,35,5,250,6,6,9,204,0,0,1
"592",1998,6,37,1,37,7,6,9,3,0.94752807538402,0.0217167160716587,1
"593",1998,6,8,3,74,7,6,9,4,0.94752807538402,0.0217167160716587,1
"594",1998,6,8,18,37,7,6,9,5,0.94752807538402,0.0217167160716587,1
"595",1998,6,8,3,251,3,6,26,14,0.94752807538402,0.0217167160716587,1
"596",1998,6,8,1,37,7,6,9,3,0.94752807538402,0.0217167160716587,1
"597",1998,6,8,1,37,7,6,9,11,0,0,1
"598",1998,6,8,1,252,7,6,9,7,0.94752807538402,0.0217167160716587,1
"599",1998,6,8,1,37,7,6,9,3,0,0,1
"600",1998,6,8,1,215,7,6,9,9,0.94752807538402,0.0217167160716587,1
"601",1998,6,8,1,37,7,6,9,2,0,0,1
"602",1998,6,8,1,253,7,6,9,7,0,0,0
"603",1998,6,8,1,254,7,6,9,4,0,0,1
"604",1998,6,8,1,255,7,6,9,4,0,0,1
"605",1998,6,8,3,256,7,6,9,4,0,0,1
"606",1998,6,9,1,37,3,6,27,15,0.94752807538402,0.0217167160716587,1
"607",1998,6,9,1,37,3,6,2,5,0.94752807538402,0.0217167160716587,1
"608",1998,6,10,1,257,7,6,9,2,0.94752807538402,0.0217167160716587,1
"609",1998,6,10,1,42,7,6,9,6,0.94752807538402,0.0217167160716587,1
"610",1998,6,10,1,258,7,6,9,5,0.94752807538402,0.0217167160716587,1
"611",1998,6,10,1,259,7,6,9,4,0.94752807538402,0.0217167160716587,1
"612",1998,6,10,1,260,7,6,9,7,0.94752807538402,0.0217167160716587,1
"613",1998,6,10,1,92,7,6,9,2,0.94752807538402,0.0217167160716587,1
"614",1998,6,10,1,6,7,6,9,3,0.94752807538402,0.0217167160716587,1
"615",1998,6,10,1,37,14,6,9,3,3,0,1
"616",1998,6,11,1,37,3,6,11,9,0,0,1
"617",1998,6,11,6,224,7,6,9,22,0,0,1
"618",1998,6,11,5,224,7,6,9,20,0,0,1
"619",1998,6,11,1,138,7,6,9,7,0,0,1
"620",1998,6,11,1,261,7,6,9,14,0,0,1
"621",1998,6,11,1,142,29,6,9,300,0,0,1
"622",1998,6,11,5,262,7,6,9,10,0,0,1
"623",1998,6,40,1,263,7,6,9,4,4,0,1
"624",1998,6,40,1,89,7,6,9,8,0,0,1
"625",1998,6,41,1,37,7,6,9,11,0.94752807538402,0.0217167160716587,1
"626",1998,6,41,1,37,7,6,9,45,0.94752807538402,0.0217167160716587,1
"627",1998,6,26,10,37,3,6,2,19,0.94752807538402,2,1
"628",1998,6,26,3,182,7,6,9,18,0,0,1
"629",1998,6,26,5,37,7,6,9,8,0,0,1
"630",1998,6,13,3,37,7,6,9,4,0.94752807538402,0.0217167160716587,1
"631",1998,6,13,1,147,2,6,9,28,0.94752807538402,0.0217167160716587,1
"632",1998,6,13,1,264,3,6,4,5,0.94752807538402,0.0217167160716587,1
"633",1998,6,13,1,37,3,6,4,134,10,0,1
"634",1998,6,13,1,265,2,6,9,2,1,0,1
"635",1998,6,13,6,37,7,6,9,29,0,0,1
"636",1998,6,13,11,37,7,6,9,10,0.94752807538402,0.0217167160716587,1
"637",1998,6,13,5,266,7,6,9,20,1,0,1
"638",1998,6,13,1,37,7,6,9,16,1,0,1
"639",1998,6,13,3,16,3,4,4,4,3,0,1
"640",1998,6,14,1,91,11,6,9,17,0,0,1
"641",1998,6,15,1,15,3,6,2,49,2,0,1
"642",1998,6,15,1,267,7,6,9,5,0,0,1
"643",1998,6,15,1,37,3,6,22,22,3,1,1
"644",1998,6,15,1,37,3,6,28,15,0,0,1
"645",1998,6,15,1,37,7,6,9,6,0.94752807538402,0.0217167160716587,1
"646",1998,6,15,1,37,7,6,9,2,0.94752807538402,0,1
"647",1998,6,15,1,139,7,6,9,55,0,0,1
"648",1998,6,15,1,37,7,6,9,2,0,0,1
"649",1998,6,15,1,37,7,6,9,6,0,0,1
"650",1998,6,15,1,37,7,6,9,2,0.94752807538402,0,1
"651",1998,6,15,1,37,7,6,9,2,0,0,1
"652",1998,6,15,1,37,7,6,9,33,0.94752807538402,0.0217167160716587,1
"653",1998,6,15,1,268,7,6,9,19,0.94752807538402,0.0217167160716587,1
"654",1998,6,15,1,37,7,6,9,7,0,0,1
"655",1998,6,42,1,191,11,9,9,8,1,0,1
"656",1998,6,17,3,103,3,6,2,6,1,0,1
"657",1998,6,17,3,37,7,6,9,12,0,0,1
"658",1998,6,17,3,37,7,6,9,10,0,0,1
"659",1998,6,18,1,62,24,6,15,23,0.94752807538402,0.0217167160716587,1
"660",1998,6,18,1,37,3,6,4,20,0.94752807538402,0.0217167160716587,1
"661",1998,6,18,1,37,7,6,9,2,0.94752807538402,0.0217167160716587,1
"662",1998,6,18,1,37,7,6,9,2,0.94752807538402,0.0217167160716587,1
"663",1998,6,20,1,16,7,6,9,2,0.94752807538402,0.0217167160716587,1
"664",1998,6,20,1,37,7,6,9,2,0,0,1
"665",1998,6,20,1,37,7,6,9,3,0,0,1
"666",1998,6,21,1,195,24,6,15,47,10,0,1
"667",1998,6,21,1,109,7,6,9,7,0,0,1
"668",1998,6,21,1,269,24,6,15,63,24,0,1
"669",1998,6,21,1,270,6,6,9,40,0,0,1
"670",1998,7,43,1,271,3,2,2,58,11,0,1
"671",1998,7,1,14,272,3,6,2,4,0.94752807538402,0.0217167160716587,1
"672",1998,7,1,1,37,7,6,9,20,0.94752807538402,0.0217167160716587,1
"673",1998,7,1,1,37,7,6,9,12,0,0,1
"674",1998,7,1,14,37,24,6,15,28,17,0,1
"675",1998,7,1,1,273,3,6,2,32,3,0,1
"676",1998,7,1,1,37,7,6,9,9,0,0,1
"677",1998,7,1,1,74,3,6,2,6,2,0,1
"678",1998,7,1,1,37,7,6,9,7,0,0,1
"679",1998,7,2,10,13,5,6,9,13,0.94752807538402,0.0217167160716587,0
"680",1998,7,2,1,274,6,6,9,80,0.94752807538402,0,0
"681",1998,7,2,1,37,4,6,9,10,3,0,1
"682",1998,7,2,1,7,6,6,9,10,0.94752807538402,0,0
"683",1998,7,2,9,275,3,6,28,17,0.94752807538402,0.0217167160716587,1
"684",1998,7,2,1,276,6,6,9,7,0,0,0
"685",1998,7,2,1,117,11,8,9,5,0.94752807538402,0.0217167160716587,1
"686",1998,7,2,1,228,3,6,10,12,0.94752807538402,0,1
"687",1998,7,2,5,37,5,6,9,25,0.94752807538402,0.0217167160716587,0
"688",1998,7,2,1,277,7,6,9,34,0.94752807538402,0.0217167160716587,0
"689",1998,7,22,1,278,7,6,9,11,0,0,1
"690",1998,7,3,1,27,12,6,9,10,0.94752807538402,0.0217167160716587,0
"691",1998,7,3,1,279,7,6,9,2,0,0,1
"692",1998,7,3,1,235,3,6,6,8,0,0,1
"693",1998,7,3,1,197,2,6,9,2,0,0,0
"694",1998,7,3,1,16,3,6,29,2,1,0,1
"695",1998,7,3,1,42,7,6,9,3,0,0,1
"696",1998,7,3,1,120,7,6,9,3,0,0,1
"697",1998,7,3,1,280,7,6,9,5,1,0,1
"698",1998,7,3,1,218,2,6,9,5,0,0,0
"699",1998,7,3,1,281,7,6,9,62,0,0,0
"700",1998,7,3,1,282,6,10,9,7,0,0,1
"701",1998,7,3,1,37,7,6,9,429,35,0,1
"702",1998,7,3,1,12,8,6,9,2,0,0,0
"703",1998,7,3,1,283,7,6,9,2,0,0,1
"704",1998,7,3,1,284,6,6,9,12,0,0,0
"705",1998,7,3,1,144,6,6,9,4,0,0,0
"706",1998,7,3,1,109,8,6,9,3,0,0,0
"707",1998,7,3,1,285,12,6,9,18,0,0,1
"708",1998,7,5,3,125,12,6,9,2,0,0,1
"709",1998,7,5,1,28,2,6,9,2,0,0,1
"710",1998,7,5,3,125,12,6,9,3,0,0,1
"711",1998,7,5,1,147,2,6,9,2,0,0,1
"712",1998,7,6,1,286,3,6,2,8,4,0,1
"713",1998,7,6,1,37,7,6,9,2,0,0,1
"714",1998,7,6,1,37,7,6,9,16,0,0,1
"715",1998,7,6,5,287,7,6,9,18,0,0,1
"716",1998,7,6,1,37,15,6,9,7,0,0,1
"717",1998,7,6,5,37,7,6,9,10,0,0,1
"718",1998,7,6,1,37,7,6,9,150,0.94752807538402,0.0217167160716587,1
"719",1998,7,6,3,37,7,6,9,5,5,0,1
"720",1998,7,6,11,288,7,6,9,13,0,0,1
"721",1998,7,37,1,289,24,11,15,2,2,0,1
"722",1998,7,8,14,37,3,6,2,6,0.94752807538402,0.0217167160716587,1
"723",1998,7,8,1,37,7,6,9,13,0.94752807538402,0.0217167160716587,1
"724",1998,7,8,1,290,7,6,9,7,0.94752807538402,0.0217167160716587,1
"725",1998,7,8,1,37,7,6,9,2,0.94752807538402,0.0217167160716587,1
"726",1998,7,9,1,208,12,6,9,4,4,0,1
"727",1998,7,10,1,259,7,6,9,2,0.94752807538402,0.0217167160716587,1
"728",1998,7,10,1,291,7,6,9,2,0.94752807538402,0.0217167160716587,1
"729",1998,7,10,1,42,7,6,9,6,0.94752807538402,0.0217167160716587,1
"730",1998,7,10,1,292,7,6,9,2,0.94752807538402,0.0217167160716587,1
"731",1998,7,10,1,74,7,6,9,2,0.94752807538402,0.0217167160716587,1
"732",1998,7,10,11,37,7,6,9,3,0.94752807538402,0.0217167160716587,1
"733",1998,7,10,1,120,7,6,9,3,0.94752807538402,0.0217167160716587,1
"734",1998,7,10,1,293,7,6,9,9,0.94752807538402,0.0217167160716587,1
"735",1998,7,10,1,294,7,6,9,3,0.94752807538402,0.0217167160716587,1
"736",1998,7,10,1,37,7,6,9,3,0,0,1
"737",1998,7,10,1,295,7,6,9,20,3,0,1
"738",1998,7,10,1,71,7,6,9,6,0.94752807538402,0.0217167160716587,1
"739",1998,7,10,5,296,9,6,9,19,0.94752807538402,0,1
"740",1998,7,10,1,21,7,6,9,12,1,0,1
"741",1998,7,11,1,138,7,6,9,6,0,0,1
"742",1998,7,23,1,297,3,6,11,7,0.94752807538402,0.0217167160716587,1
"743",1998,7,40,1,37,7,6,9,14,0.94752807538402,0.0217167160716587,1
"744",1998,7,12,1,37,3,6,30,3,0.94752807538402,0.0217167160716587,1
"745",1998,7,12,1,298,11,6,9,23,0.94752807538402,0,1
"746",1998,7,12,1,299,15,6,9,486,0.94752807538402,0.0217167160716587,1
"747",1998,7,12,3,300,3,6,2,4,2,0,1
"748",1998,7,12,1,37,3,6,2,5,0,0,1
"749",1998,7,25,1,16,7,6,9,18,0.94752807538402,0.0217167160716587,1
"750",1998,7,26,5,301,7,6,9,8,0,0,1
"751",1998,7,13,1,37,14,6,9,12,0.94752807538402,0.0217167160716587,1
"752",1998,7,13,1,37,7,6,9,4,0.94752807538402,0.0217167160716587,1
"753",1998,7,13,7,37,7,6,9,7,0,0,1
"754",1998,7,13,1,218,2,6,9,2,0,0,1
"755",1998,7,13,1,289,10,11,9,3,0.94752807538402,0.0217167160716587,1
"756",1998,7,13,1,37,3,6,6,86,31,0,1
"757",1998,7,14,1,265,2,6,9,3,0.94752807538402,0.0217167160716587,1
"758",1998,7,14,1,265,2,6,9,2,0.94752807538402,0.0217167160716587,1
"759",1998,7,14,1,265,2,6,9,12,0.94752807538402,0.0217167160716587,1
"760",1998,7,14,1,120,24,6,15,143,0.94752807538402,0.0217167160716587,1
"761",1998,7,15,1,42,7,6,9,2,0,0,1
"762",1998,7,15,1,37,7,6,9,2,0.94752807538402,0.0217167160716587,1
"763",1998,7,15,1,37,7,6,9,3,0,0,1
"764",1998,7,15,1,37,7,6,9,2,0.94752807538402,0.0217167160716587,1
"765",1998,7,15,3,43,3,6,2,4,0,0,1
"766",1998,7,15,1,215,19,6,9,5,0.94752807538402,0,1
"767",1998,7,42,14,37,24,6,15,21,1,0,1
"768",1998,7,16,1,117,11,6,9,2,0.94752807538402,0.0217167160716587,1
"769",1998,7,16,1,207,7,6,9,150,0,0,1
"770",1998,7,16,4,302,7,6,9,36,0,0,1
"771",1998,7,16,1,37,7,6,9,8,1,0,1
"772",1998,7,17,3,37,7,6,9,43,0,0,1
"773",1998,7,17,1,303,9,6,9,19,0.94752807538402,0.0217167160716587,1
"774",1998,7,17,1,37,7,6,9,15,0,0,1
"775",1998,7,38,3,289,29,6,9,6,1,0,1
"776",1998,7,18,1,37,7,6,9,3,0.94752807538402,0.0217167160716587,1
"777",1998,7,18,1,37,7,6,9,6,0.94752807538402,0.0217167160716587,1
"778",1998,7,18,1,37,7,6,9,19,0.94752807538402,0.0217167160716587,1
"779",1998,7,18,1,37,7,6,9,4,0.94752807538402,0.0217167160716587,1
"780",1998,7,19,5,37,7,6,9,22,0.94752807538402,0.0217167160716587,1
"781",1998,7,19,1,304,8,6,9,10,0,0,1
"782",1998,7,20,1,37,3,6,10,30,0.94752807538402,0.0217167160716587,1
"783",1998,7,20,1,37,7,6,9,2,0,0,1
"784",1998,7,20,1,37,7,6,9,4,0,0,1
"785",1998,7,20,1,37,11,6,9,2,0,0,1
"786",1998,7,20,1,37,7,6,9,2,0,0,1
"787",1998,7,20,1,37,7,6,9,7,0,0,1
"788",1998,7,21,3,305,32,6,9,2,2,0,1
"789",1998,7,21,1,138,7,6,9,12,0,0,1
"790",1998,7,21,3,306,7,6,9,13,0,0,1
"791",1998,7,21,1,37,7,6,9,16,0,0,1
"792",1998,8,1,1,109,7,6,9,12,0.94752807538402,0.0217167160716587,1
"793",1998,8,1,1,37,3,6,31,16,0,0,1
"794",1998,8,1,1,37,7,6,9,4,1,0,1
"795",1998,8,1,1,37,7,6,9,42,0,0.0217167160716587,1
"796",1998,8,1,1,37,3,6,2,4,0,0,1
"797",1998,8,1,3,37,24,6,15,2,2,0,1
"798",1998,8,1,1,37,7,6,9,20,0,0,1
"799",1998,8,1,1,37,7,6,9,45,5,0,1
"800",1998,8,1,1,307,7,6,9,13,0,0,1
"801",1998,8,1,1,308,4,6,9,40,0,0,1
"802",1998,8,1,1,253,3,6,11,200,4,0,1
"803",1998,8,2,5,111,6,6,9,25,0,0,0
"804",1998,8,22,1,309,3,6,2,5,0,0,1
"805",1998,8,3,1,310,7,6,9,2,0,0,1
"806",1998,8,3,3,311,28,6,9,2,0,0,0
"807",1998,8,3,1,197,2,6,9,3,0,0,0
"808",1998,8,3,7,312,7,6,9,644,0,0,1
"809",1998,8,3,1,313,7,6,9,2,0,0,1
"810",1998,8,3,1,314,7,6,9,15,1,0,1
"811",1998,8,3,1,315,7,6,9,3,0,0,1
"812",1998,8,3,3,316,12,12,9,2,0.94752807538402,0.0217167160716587,0
"813",1998,8,3,1,317,7,6,9,2,0,0,1
"814",1998,8,3,1,318,8,6,9,2,0,0,0
"815",1998,8,3,7,319,7,6,9,81,0,0,1
"816",1998,8,3,1,320,7,6,9,2,1,0,1
"817",1998,8,3,1,167,7,6,9,3,0,0,1
"818",1998,8,3,1,37,3,6,9,2,0.94752807538402,0.0217167160716587,1
"819",1998,8,3,1,37,7,6,9,5,0,0,1
"820",1998,8,3,1,321,7,6,9,2,0,0,1
"821",1998,8,3,1,204,7,6,9,2,0,0,1
"822",1998,8,3,1,322,3,6,9,2,1,0,0
"823",1998,8,3,1,323,7,6,9,2,0,2,1
"824",1998,8,3,1,324,7,6,9,5,0,0,1
"825",1998,8,3,1,16,10,6,9,16,1,0,0
"826",1998,8,3,1,82,7,6,9,40,1,0,0
"827",1998,8,3,1,299,7,6,9,32,2,0,1
"828",1998,8,32,1,115,3,6,4,33,0.94752807538402,0.0217167160716587,1
"829",1998,8,5,1,325,3,2,2,38,3,0,1
"830",1998,8,44,1,283,7,6,9,85,0.94752807538402,0.0217167160716587,0
"831",1998,8,6,1,326,7,6,9,15,0,0,1
"832",1998,8,6,1,185,9,6,9,6,0.94752807538402,0.0217167160716587,1
"833",1998,8,6,1,37,3,6,17,11,0,0,1
"834",1998,8,6,1,37,7,6,9,10,0,0,1
"835",1998,8,7,1,13,7,6,9,66,1,0,1
"836",1998,8,7,1,37,7,6,9,33,0,0,1
"837",1998,8,33,1,327,7,6,9,41,0,0,1
"838",1998,8,34,7,328,29,6,9,128,2,0,1
"839",1998,8,36,1,329,7,6,9,41,1,0,1
"840",1998,8,35,3,330,33,6,9,14,2,0.0217167160716587,1
"841",1998,8,35,3,331,3,6,16,63,9,0,1
"842",1998,8,35,1,171,7,6,9,23,0,0,1
"843",1998,8,8,5,37,7,6,9,4,0.94752807538402,0.0217167160716587,1
"844",1998,8,8,1,37,3,6,4,4,0,0,1
"845",1998,8,8,1,37,7,6,9,3,0,0,1
"846",1998,8,8,1,37,24,6,15,6,2,0,1
"847",1998,8,8,1,332,7,6,9,3,0.94752807538402,0.0217167160716587,1
"848",1998,8,8,1,37,7,6,9,2,0.94752807538402,0.0217167160716587,1
"849",1998,8,8,1,118,7,6,9,4,0.94752807538402,0.0217167160716587,1
"850",1998,8,8,1,37,6,6,9,6,0.94752807538402,0.0217167160716587,0
"851",1998,8,8,1,37,9,6,9,3,0.94752807538402,0.0217167160716587,0
"852",1998,8,8,16,333,3,2,2,10,0.94752807538402,0.0217167160716587,1
"853",1998,8,8,5,334,3,6,2,16,2,0.0217167160716587,1
"854",1998,8,9,1,30,3,6,23,6,0.94752807538402,0,1
"855",1998,8,9,1,37,3,6,2,5,0.94752807538402,0.0217167160716587,1
"856",1998,8,10,1,16,7,6,9,7,0.94752807538402,0.0217167160716587,1
"857",1998,8,10,1,146,7,6,9,27,0.94752807538402,0.0217167160716587,1
"858",1998,8,10,1,335,7,6,9,2,0.94752807538402,0.0217167160716587,1
"859",1998,8,10,1,336,7,6,9,3,0.94752807538402,0.0217167160716587,1
"860",1998,8,10,1,12,7,6,9,3,0.94752807538402,0.0217167160716587,1
"861",1998,8,10,1,16,7,6,9,2,0.94752807538402,0.0217167160716587,1
"862",1998,8,10,1,37,7,6,9,8,0.94752807538402,0.0217167160716587,1
"863",1998,8,10,1,337,7,6,9,2,0.94752807538402,0.0217167160716587,1
"864",1998,8,10,1,156,7,6,9,2,0.94752807538402,0.0217167160716587,1
"865",1998,8,10,1,89,7,6,9,3,1,0,1
