"","Illnesses","Hospitalizations","Fatalities","location","food","species","month","state","ingredient"
"14245",8,1,0,1,37,19,2,1,6
"14246",6,0,0,1,37,7,2,1,6
"14247",16,1,0,9,37,7,2,1,6
"14248",2,0,0,1,37,7,2,1,6
"14249",10,0,0,110,37,7,2,1,6
"14250",3,0,0,110,37,19,2,2,6
"14251",7,0,0,21,117,19,2,3,9
"14252",207,1,0,13,2476,18,2,32,6
"14253",2,0,0,1,37,7,2,5,6
"14254",2,0,0,4,1485,7,2,6,6
"14255",30,0,0,1,110,6,2,6,4
"14256",13,0.905161734342739,0,18,2477,7,2,6,6
"14257",4,0,0,1,37,7,2,6,6
"14258",12,0,0,1,37,7,2,6,6
"14259",24,0,0,18,37,18,2,6,6
"14260",3,1,0,3,37,26,2,8,6
"14261",5,1,0,3,2199,3,2,9,6
"14262",15,0,0,1,37,7,2,10,6
"14263",2,0,0,20,37,7,2,10,6
"14264",5,0,0,1,37,18,2,11,6
"14265",15,0,0,5,37,18,2,11,6
"14266",16,0,0,1,138,62,2,11,209
"14267",3,0,0,3,300,3,2,11,4
"14268",9,0,0,1,37,62,2,11,6
"14269",22,0,0,19,37,7,2,40,6
"14270",20,3,0,3,669,3,2,12,6
"14271",181,50,1,1,2199,3,2,12,6
"14272",58,0,0,76,37,18,2,25,6
"14273",38,0,0,53,37,62,2,13,6
"14274",2,0,0,3,74,22,2,13,92
"14275",48,4,0,10,37,18,2,46,6
"14276",20,0,0,3,2478,7,2,15,6
"14277",5,0,0,1,37,7,2,15,6
"14278",352,0,0,121,37,7,2,42,6
"14279",24,0,0,1,2168,62,2,17,6
"14280",18,0,0,1,37,7,2,50,6
"14281",3,0,0,1,37,7,2,18,6
"14282",19,2,0,1,37,7,2,18,6
"14283",152,0,0,1,37,19,2,19,6
"14284",4,0,0,1,37,25,2,20,6
"14285",210,0,0,53,37,18,2,20,6
"14286",18,2,0,1,2479,18,3,27,210
"14287",2,0,0,1,37,7,3,1,6
"14288",2,0,0,1,37,7,3,1,6
"14289",8,0,0,1,37,19,3,1,6
"14290",21,0,0,1,37,19,3,1,6
"14291",15,0,0,5,151,19,3,1,6
"14292",19,0,0,1,267,6,3,1,6
"14293",7,1,0,1,37,19,3,1,6
"14294",4,0,0,12,37,19,3,1,6
"14295",3,0,0,1,37,19,3,1,6
"14296",27,0,0,3,2480,6,3,2,211
"14297",71,0,0,14,37,7,3,2,6
"14298",2,1,0,1,37,7,3,2,6
"14299",8,2,0,110,2481,3,3,22,6
"14300",78,3,0,1,2337,18,3,3,6
"14301",44,0,0,1,37,18,3,3,6
"14302",5,0,0,1,1654,2,3,3,181
"14303",3,0,0,1,422,7,3,3,6
"14304",5,3,0,4,37,3,3,3,6
"14305",14,2,0,122,2482,3,3,32,212
"14306",3,0,0,1,37,7,3,5,6
"14307",43,1,0,89,37,7,3,44,6
"14308",10,1,0,1,37,62,3,6,6
"14309",8,0,0,1,37,7,3,6,6
"14310",2,0,0,1,37,7,3,6,6
"14311",6,0,0,1,37,7,3,6,6
"14312",2,1,0,1,37,7,3,7,6
"14313",51,2,0,1,37,3,3,35,6
"14314",3,3,1,1,37,65,3,35,6
"14315",18,5,0,16,825,3,3,8,10
"14316",6,0,0,1,37,7,3,10,6
"14317",5,0,0,1,2483,62,3,11,6
"14318",3,0,0,110,431,9,3,11,6
"14319",32,0,0,14,2484,6,3,11,6
"14320",2,1,0,3,2485,32,3,11,213
"14321",24,0,0,5,37,18,3,23,6
"14322",12,0,0,1,1058,31,3,12,6
"14323",6,0,0,1,37,7,3,13,6
"14324",2,2,0,3,2473,22,3,13,207
"14325",53,0,0,6,1721,28,3,13,6
"14326",2,0,0,1,37,7,3,15,6
"14327",2,1,0,3,37,7,3,15,6
"14328",3,0,0,20,37,3,3,15,6
"14329",28,0,0,3,2486,7,3,15,6
"14330",3,1,0,1,37,7,3,15,6
"14331",57,1,0,5,332,19,3,17,214
"14332",16,7,1,1,2487,16,3,17,111
"14333",14,0,0,110,1815,7,3,55,6
"14334",81,29,2,1,37,3,3,51,6
"14335",23,1,0,1,381,26,3,50,162
"14336",2,1,0,1,37,3,3,30,6
"14337",3,0,0,1,37,7,3,18,6
"14338",2,0,0,1,37,7,3,18,6
"14339",2,0,0,110,37,7,3,18,6
"14340",2,0,0,1,37,7,3,18,6
"14341",2,0,0,1,37,7,3,18,6
"14342",2,0,0,1,37,7,3,18,6
"14343",6,0,0,1,37,62,3,20,6
"14344",2,0,0,1,37,25,3,20,6
"14345",21,2,0,110,2068,7,4,27,197
"14346",5,0,0,1,37,7,4,43,6
"14347",37,0,0,5,37,7,4,43,6
"14348",40,0,0,112,37,7,4,43,6
"14349",3,0,0,5,37,7,4,43,6
"14350",12,0,0,1,37,7,4,1,6
"14351",2,0,0,1,37,7,4,1,6
"14352",4,0,0,1,37,7,4,2,6
"14353",24,0,0,1,1951,18,4,22,6
"14354",3,0,0,1,37,18,4,22,6
"14355",2,0,0,1,28,12,4,3,215
"14356",6,0,0,3,851,18,4,3,6
"14357",3,0,0,1,44,18,4,3,6
"14358",6,0,0,1,37,7,4,8,6
"14359",10,0,0,3,122,7,4,8,6
"14360",197,0.905161734342739,0,1,37,7,4,9,6
"14361",57,0,0,5,2488,18,4,10,6
"14362",7,4,0,110,457,3,4,10,204
"14363",14,0,0,1,37,18,4,10,6
"14364",17,0,0,123,37,7,4,10,6
"14365",3,0,0,110,185,9,4,11,6
"14366",23,0,0,11,37,7,4,11,6
"14367",61,0,0,76,2292,62,4,11,35
"14368",29,0,0,3,2489,18,4,11,6
"14369",190,30,0,124,826,3,4,12,216
"14370",27,3,0,1,233,3,4,12,6
"14371",166,0,0,110,1897,3,4,12,6
"14372",9,0,0,1,37,7,4,26,6
"14373",27,0,0,53,37,18,4,26,6
"14374",8,0,0,1,37,7,4,13,6
"14375",2,0,0,20,37,7,4,15,6
"14376",4,2,0,53,37,3,4,16,6
"14377",3,0,0,1,2490,26,4,17,162
"14378",81,0,0,53,6,7,4,17,6
"14379",50,0,0,5,569,62,4,17,217
"14380",12,0,0,53,37,7,4,17,6
"14381",9,0,0,3,208,12,4,55,6
"14382",7,0,0,3,2491,12,4,55,6
"14383",8,0,0,1,37,62,4,51,6
"14384",3,0,0,1,37,18,4,30,6
"14385",20,1,0,59,37,18,4,30,6
"14386",7,2,0,1,37,14,4,30,6
"14387",2,0,0,1,37,7,4,18,6
"14388",4,0,0,110,37,7,4,18,6
"14389",3,0,0,1,37,7,4,18,6
"14390",7,0,0,1,37,7,4,18,6
"14391",21,2,0,1,37,3,4,18,6
"14392",9,0,0,4,138,7,4,20,6
"14393",2,0,0,4,37,3,4,20,6
"14394",3,0,0,1,37,62,4,20,6
"14395",5,0,0,1,37,62,4,20,6
"14396",13,3,0,3,37,22,4,21,6
"14397",21,4,0,125,2492,25,5,39,6
"14398",18,0,0,1,2290,26,5,39,6
"14399",2,0,0,1,37,7,5,43,6
"14400",8,0,0,1,37,18,5,43,6
"14401",21,1,0,112,37,18,5,43,6
"14402",3,0,0,1,37,7,5,43,6
"14403",2,0,0,1,37,7,5,43,6
"14404",4,0,0,1,37,7,5,1,6
"14405",2,0,0,1,37,7,5,1,6
"14406",2,0,0,1,37,7,5,1,6
"14407",10,1,0,35,37,19,5,1,6
"14408",2,0,0,1,37,7,5,1,6
"14409",2,0,0,1,37,7,5,1,6
"14410",21,11,0,1,37,3,5,1,6
"14411",4,0,0,110,37,7,5,1,6
"14412",28,1,0,3,2493,19,5,1,218
"14413",22,0,0,1,37,19,5,1,6
"14414",26,4,0,21,37,26,5,1,6
"14415",17,0,0,110,37,19,5,2,6
"14416",3,0,0,1,37,7,5,2,6
"14417",5,0,0,1,37,19,5,2,6
"14418",13,0,0,5,2494,7,5,22,6
"14419",3,0,0,110,431,9,5,3,187
"14420",7,0,0,1,321,62,5,3,219
"14421",3,0,0,3,1214,3,5,3,220
"14422",2,0,0,1,265,2,5,3,181
"14423",14,0,0,1,37,7,5,3,6
"14424",4,1,0,3,37,3,5,32,6
"14425",25,1,0,35,37,3,5,32,6
"14426",2,2,0,3,37,22,5,44,6
"14427",11,0,0,1,37,7,5,6,6
"14428",13,0,0,53,37,7,5,6,6
"14429",13,0,0,1,37,18,5,6,6
"14430",4,0,0,1,40,7,5,6,6
"14431",2,1,0,1,37,7,5,7,6
"14432",3,0,0,1,37,7,5,34,6
"14433",115,0,0,14,2495,6,5,34,34
"14434",2,2,0,1,37,22,5,37,6
"14435",7,2,0,1,37,3,5,9,6
"14436",18,0,0,4,2496,18,5,9,6
"14437",6,1,0,1,37,7,5,10,6
"14438",2,0,0,1,381,10,5,10,206
"14439",9,0,0,1,37,18,5,11,6
"14440",5,0,0,110,37,62,5,11,6
"14441",32,1,0,5,243,18,5,11,6
"14442",7,0,0,1,37,62,5,11,6
"14443",14,4,0,3,2070,3,5,11,10
"14444",209,52,0,126,37,3,5,12,6
"14445",2,1,0,1,37,7,5,24,6
"14446",42,1,0,1,37,18,5,26,6
"14447",20,0,0,1,37,62,5,13,6
"14448",19,0,0,1,2497,28,5,13,6
"14449",18,0,0,7,1939,7,5,14,6
"14450",3,0,0,1,37,7,5,15,6
"14451",11,0,0,3,37,3,5,15,6
"14452",39,0,0,5,2498,18,5,42,6
"14453",11,0,0,4,2205,7,5,16,6
"14454",16,0,0,53,2499,18,5,16,6
"14455",10,1,0,1,1347,3,5,17,4
"14456",4,0,0,1,37,8,5,17,6
"14457",4,0,0,1,208,12,5,55,6
"14458",3,0,0,1,285,12,5,55,6
"14459",12,0,0,1,37,18,5,51,6
"14460",6,0,0,1,37,7,5,30,6
"14461",5,0,0,110,37,7,5,30,6
"14462",2,0,0,110,37,7,5,18,6
"14463",4,0,0,1,37,7,5,18,6
"14464",3,0,0,110,37,7,5,18,6
"14465",4,0,0,1,109,7,5,18,6
"14466",3,0,0,1,37,7,5,18,6
"14467",3,0,0,1,37,7,5,18,6
"14468",30,0,0,1,37,7,5,18,6
"14469",20,0,0,1,1586,7,5,19,6
"14470",3,0,0,1,37,62,5,20,6
"14471",5,0,0,1,37,62,5,20,6
"14472",12,0,0,3,2246,6,5,21,6
"14473",3,0,0,1,37,7,6,43,6
"14474",18,0,0,111,37,7,6,43,6
"14475",4,0,0,12,37,7,6,43,6
"14476",15,0,0,1,431,7,6,28,6
"14477",17,11,0,1,37,3,6,28,6
"14478",3,0,0,1,37,7,6,1,6
"14479",19,3,0,13,37,3,6,1,6
"14480",23,0,0,76,2168,18,6,22,6
"14481",21,0,0,53,2500,18,6,22,6
"14482",19,1,0,3,282,3,6,22,6
"14483",4,0,0,1,2501,6,6,22,6
"14484",7,0,0,1,37,3,6,22,6
"14485",9,0,0,127,2502,18,6,3,6
"14486",3,0,0,1,37,12,6,3,6
"14487",12,0,0,1,2503,23,6,3,6
"14488",80,2,0,16,427,18,6,32,6
"14489",14,2,0,1,37,3,6,32,6
"14490",2,0,0,1,37,7,6,5,6
"14491",13,0,0,1,37,7,6,6,6
"14492",2,0,0,53,37,7,6,6,6
"14493",2,2,0,1,37,7,6,7,6
"14494",2,1,0,1,37,7,6,7,6
"14495",7,3,0,1,37,7,6,7,6
"14496",11,0,0,1,37,7,6,33,6
"14497",5,0.905161734342739,0.0187628865979381,1,37,7,6,36,6
"14498",2,1,0,1,37,3,6,36,6
"14499",30,0,0,1,37,6,6,35,6
"14500",2,0,0,1,37,7,6,8,6
"14501",16,0,0,5,37,18,6,8,6
"14502",9,0,0,110,37,7,6,8,6
"14503",5,1,0,1,37,3,6,9,6
"14504",8,0,0,13,2504,7,6,10,6
"14505",16,0,0,3,37,22,6,10,6
"14506",13,0,0,3,359,8,6,11,2
"14507",8,2,0,1,37,3,6,11,6
"14508",11,6,0,20,37,3,6,11,6
"14509",2,0,0,1,2290,26,6,11,162
"14510",25,4,0,1,669,3,6,12,6
"14511",67,6,0,3,282,3,6,12,6
"14512",13,1,0,1,1930,18,6,26,6
"14513",54,3,0,1,37,26,6,29,6
"14514",90,1,0,1,2505,28,6,13,6
"14515",15,0,0,53,2506,7,6,13,6
"14516",4,0,0,1,381,26,6,13,162
"14517",6,2,1,20,37,3,6,13,6
"14518",3,0.905161734342739,0,1,2290,50,6,14,6
"14519",12,2,0,1,253,3,6,15,6
"14520",5,0.905161734342739,0,1,37,7,6,15,6
"14521",5,2,0,3,2507,3,6,15,6
"14522",6,0,0.0187628865979381,65,2508,3,6,16,6
"14523",5,0,0,1,2290,10,6,17,162
"14524",312,1,0,1,65,3,6,17,4
"14525",25,3,0,1,282,3,6,17,10
"14526",25,0,0,1,37,7,6,55,6
"14527",3,0,0,110,37,7,6,55,6
"14528",10,2,0,1,2290,26,6,50,162
"14529",27,0,0,9,2509,8,6,30,6
"14530",6,0,0,1,2510,7,6,18,6
"14531",5,0,0,1,37,7,6,18,6
"14532",2,0,0,1,37,7,6,18,6
"14533",4,0,0,1,37,7,6,18,6
"14534",2,0,0,1,37,7,6,18,6
"14535",9,1,0,1,37,7,6,18,6
"14536",13,0,0,1,37,7,6,18,6
"14537",6,0,0,1,37,26,6,31,6
"14538",14,0,0,1,37,62,6,19,6
"14539",9,1,0,19,2511,3,6,19,6
"14540",35,2,0,128,37,3,6,19,6
"14541",3,0,0,1,2512,25,6,20,6
"14542",50,0,0,5,37,18,6,21,6
"14543",8,3,0,1,37,3,7,27,6
"14544",64,2,0,14,37,3,7,1,6
"14545",38,0,0,5,2513,7,7,1,6
"14546",15,0,0,53,2146,19,7,1,6
"14547",18,2,0,1,37,3,7,1,6
"14548",22,0,0,1,2514,20,7,1,221
"14549",2,2,0,1,413,3,7,1,6
"14550",14,0,0,1,2070,7,7,1,6
"14551",22,1,0,26,2515,3,7,1,6
"14552",4,0,0,1,265,7,7,2,181
"14553",2,0,0,3,218,7,7,2,181
"14554",23,0,0,18,37,9,7,2,6
"14555",42,2,0,21,6,3,7,22,6
"14556",4,0,0,1,37,12,7,3,6
"14557",6,0,0,1,37,7,7,3,6
"14558",6,0.905161734342739,0.0187628865979381,1,1804,12,7,3,6
"14559",10,0.905161734342739,0.0187628865979381,1,37,7,7,3,6
"14560",4,0.905161734342739,0.0187628865979381,1,2516,7,7,3,6
"14561",99,3,0,1,1927,23,7,32,6
"14562",10,1,0,3,37,15,7,6,6
"14563",19,1,0,1,37,18,7,6,6
"14564",4,1,0,1,37,18,7,6,6
"14565",32,0,0,1,37,18,7,6,6
"14566",8,0,0,8,37,18,7,6,6
"14567",13,0,0,1,37,7,7,6,6
"14568",4,4,0,1,37,7,7,7,6
"14569",43,0,0,1,37,3,7,7,6
"14570",3,0.905161734342739,0,1,37,3,7,7,6
"14571",3,2,0,1,37,7,7,7,6
"14572",2,1,0,1,37,7,7,7,6
"14573",8,1,0,1,37,7,7,7,6
"14574",10,0,0,1,37,7,7,33,6
"14575",9,0.905161734342739,0.0187628865979381,1,37,7,7,36,6
"14576",2,0.905161734342739,0.0187628865979381,1,37,3,7,36,6
"14577",30,3,0,3,37,3,7,8,6
"14578",57,7,0,1,567,3,7,8,6
"14579",7,0,0,1,595,7,7,8,6
"14580",18,5,0,3,2517,8,7,8,6
"14581",12,8,0,129,1426,22,7,10,7
"14582",3,2,0,1,2290,50,7,11,162
"14583",209,0,0,14,37,28,7,11,6
"14584",6,1,0,3,2292,22,7,11,222
"14585",22,0,0,130,37,7,7,40,6
"14586",5,2,0,6,37,53,7,41,6
"14587",5,0,0,1,2518,7,7,13,6
"14588",2,1,0,1,1804,12,7,13,223
"14589",3,0,0,1,1804,12,7,13,223
"14590",21,2,0,3,718,3,7,13,34
"14591",2,1,0,68,74,22,7,13,6
"14592",10,3,0,1,37,3,7,13,6
"14593",3,0,0,1,381,26,7,13,11
"14594",10,3,0,20,1897,3,7,13,146
"14595",22,1,0,1,6,7,7,14,6
"14596",17,0,0,1,37,26,7,15,6
"14597",4,0,0,110,37,3,7,15,6
"14598",7,3,0,1,128,8,7,16,6
"14599",6,0,0,5,37,18,7,16,6
"14600",15,7,2,1,341,22,7,16,6
"14601",31,2,0,1,531,7,7,17,6
"14602",7,0,0,1,2519,9,7,30,6
"14603",2,0,0,110,37,7,7,18,6
"14604",2,0,0,1,37,7,7,18,6
"14605",9,0,0,3,1058,11,7,20,6
"14606",4,0,0,3,300,26,7,20,6
"14607",10,0,0,53,1058,7,7,20,6
"14608",3,2,0,3,2449,27,8,39,6
"14609",4,0,0,1,37,18,8,43,6
"14610",2,0,0,1,37,7,8,43,6
"14611",7,2,0,3,37,7,8,28,6
"14612",4,1,0,1,117,11,8,1,9
"14613",9,0,0,1,37,19,8,1,6
"14614",5,1,0,1,282,3,8,1,6
"14615",2,0,0,1,37,7,8,1,6
"14616",5,3,0,1,381,22,8,1,6
"14617",27,0,0,14,37,7,8,2,6
"14618",4,0,0,5,37,7,8,2,6
"14619",3,0,0,3,285,7,8,3,224
"14620",3,0,0,1,285,12,8,3,6
"14621",2,0,0,1,37,7,8,3,6
"14622",3,0,0,3,1804,12,8,3,192
"14623",7,0,0,1,37,18,8,32,6
"14624",3,0.905161734342739,0,1,37,7,8,7,6
"14625",16,1,0,1,37,7,8,34,6
"14626",7,1,0,20,2182,3,8,34,31
"14627",2,0,0,1,37,7,8,34,6
"14628",8,1,0,1,37,3,8,35,6
"14629",5,4,0,20,37,3,8,8,6
"14630",5,0,0,1,37,3,8,9,6
"14631",6,1,0,1,37,3,8,9,6
"14632",6,3,0,1,2520,3,8,10,6
"14633",2,2,1,112,2521,34,8,10,6
"14634",5,0,0,5,37,6,8,11,6
"14635",15,2,0,3,936,3,8,11,225
"14636",4,2,0,1,117,11,8,11,9
"14637",12,0,0,89,37,20,8,11,6
"14638",8,3,0,3,325,3,8,11,2
"14639",53,2,0,1,2522,3,8,12,6
"14640",8,0,0,1,2523,7,8,26,6
"14641",48,0,0,1,37,7,8,29,6
"14642",26,0,0,1,2524,7,8,13,6
"14643",4,0,0,1,37,20,8,13,6
"14644",15,5,0,1,2140,3,8,13,6
"14645",5,2,0,1,37,3,8,13,6
"14646",2,0,0,3,2525,10,8,15,6
"14647",2,0,0,1,37,7,8,15,6
"14648",4,0,0,3,1861,25,8,15,159
"14649",21,1,0,5,37,7,8,42,6
"14650",2,2,0,3,2526,25,8,16,6
"14651",3,0,0,3,1654,7,8,16,165
"14652",7,0,0,4,1318,8,8,17,226
"14653",11,0,0,1,37,7,8,50,6
"14654",3,0,0,1,37,7,8,18,6
"14655",3,3,0,1,2527,22,8,20,6
"14656",2,0,0,1,1742,25,8,20,6
"14657",23,0,0,1,139,7,8,21,6
"14658",3,0,0,1,2528,7,9,43,6
"14659",11,2,0,3,37,26,9,1,6
"14660",15,1,0,3,37,13,9,1,6
"14661",15,2,0,1,37,26,9,1,6
"14662",6,0,0,5,37,3,9,1,6
"14663",18,0,0,6,37,7,9,1,6
"14664",11,0,0,5,37,19,9,1,6
"14665",8,0,0,5,283,3,9,1,6
"14666",5,0,0,1,1767,7,9,2,227
"14667",7,0,0,1,431,62,9,3,6
"14668",32,5,0,1,37,3,9,3,6
"14669",13,1,0,1,1951,7,9,3,6
"14670",24,6,0,3,37,8,9,32,6
"14671",13,4,1,3,37,3,9,32,6
"14672",42,2,0,1,37,18,9,44,6
"14673",15,0,0,1,37,18,9,6,6
"14674",12,3,0,18,273,3,9,6,10
"14675",8,0,0,1,300,3,9,6,4
"14676",35,1,0,5,37,18,9,6,6
"14677",50,0,0,5,37,18,9,6,6
"14678",3,0,0,1,37,7,9,6,6
"14679",27,0,0,1,37,18,9,6,6
"14680",8,1,0,1,37,7,9,6,6
"14681",5,0,0,1,37,7,9,34,6
"14682",5,0,0,1,37,7,9,34,6
"14683",2,2,0,3,37,22,9,34,6
"14684",4,3,0,20,37,22,9,34,6
"14685",8,5,0,20,37,3,9,34,6
"14686",15,0,0,1,37,18,9,35,6
"14687",3,0,0,1,135,7,9,8,6
"14688",2,2,0,1,37,34,9,9,6
"14689",4,3,0,110,37,3,9,9,6
"14690",7,1,0,1,37,15,9,10,6
"14691",35,6,0,5,2442,3,9,10,10
"14692",29,0,0,1,82,18,9,11,228
"14693",35,0,0,1,2529,7,9,11,4
"14694",3,0,0,1,37,7,9,11,6
"14695",9,0,0,1,173,18,9,11,6
"14696",23,0,0,1,1721,3,9,12,229
"14697",2,0,0,3,1861,29,9,26,6
"14698",26,8,0,1,37,3,9,26,6
"14699",3,0,0,1,2530,9,9,13,6
"14700",2,0,0,1,1767,2,9,13,181
"14701",29,1,0,3,37,18,9,13,6
"14702",6,0,0,1,37,7,9,13,6
"14703",4,0,0,1,17,7,9,13,6
"14704",13,0,0,1,381,26,9,13,11
"14705",6,0,0,1,37,3,9,14,6
"14706",6,1,0,1,37,18,9,46,6
"14707",5,0,0,1,16,7,9,15,6
"14708",100,0,0,5,6,18,9,15,6
"14709",7,0,0,1,2531,7,9,15,6
"14710",49,0,0,1,2532,7,9,15,6
"14711",2,0,0,20,37,7,9,15,6
"14712",4,1,0,3,287,22,9,15,92
"14713",16,1,0,3,702,33,9,15,6
"14714",3,0,0,1,694,7,9,15,230
"14715",3,0,0,7,1654,2,9,16,165
"14716",4,0,0,1,2533,7,9,17,6
"14717",9,1,0,1,37,62,9,17,6
"14718",7,1,0,110,89,9,9,17,6
"14719",16,1,0,1,37,7,9,30,6
"14720",8,0,0,14,2534,27,9,31,231
"14721",6,0,0,1,786,3,9,47,6
"14722",6,1,0,3,37,3,9,19,6
"14723",7,0,0,35,37,7,9,19,6
"14724",6,1,0,1,37,3,9,19,6
"14725",6,0,0,1,2297,62,9,20,6
"14726",4,0,0,53,1951,62,9,20,6
"14727",2,0,0,1,117,11,9,20,6
"14728",20,1,0,1,2001,3,9,21,6
"14729",7,5,0,1,37,26,10,27,6
"14730",3,0,0,4,195,18,10,43,6
"14731",10,0,0,1,37,7,10,43,6
"14732",4,0,0,1,37,18,10,43,6
"14733",16,0,0,110,2535,19,10,1,232
"14734",7,0,0,5,37,19,10,1,6
"14735",25,0,0,5,263,19,10,1,6
"14736",8,0,0,1,2536,25,10,1,6
"14737",40,1,0,1,181,6,10,2,26
"14738",11,1,0,5,37,19,10,2,6
"14739",19,0,0,1,37,7,10,2,6
"14740",3,0,0,1,2537,26,10,22,6
"14741",7,0.905161734342739,0.0187628865979381,1,37,7,10,3,6
"14742",22,0,0,5,779,7,10,3,6
"14743",35,1,0,14,37,3,10,32,6
"14744",11,0,0,1,37,18,10,44,6
"14745",48,0,0,4,2538,7,10,6,6
"14746",4,0,0,1,37,18,10,6,6
"14747",3,0.905161734342739,0,1,37,7,10,7,6
"14748",3,1,0,89,37,26,10,8,6
"14749",33,1,0,53,1897,7,10,10,146
"14750",60,35,0,131,645,22,10,12,6
"14751",20,8,0,3,1426,3,10,12,92
"14752",26,5,0,3,2068,22,10,12,6
"14753",70,21,0,110,37,3,10,12,6
"14754",15,1,1,53,2539,34,10,12,6
"14755",9,0,0,1,37,7,10,24,6
"14756",8,0,0,1,2540,18,10,45,233
"14757",15,0,0,1,347,18,10,25,6
"14758",2,1,0,3,1861,29,10,26,6
"14759",5,0,0,1,37,7,10,13,6
"14760",20,0,0,8,37,7,10,15,6
"14761",2,0,0,110,604,43,10,15,181
"14762",4,0,0,1,694,61,10,15,6
"14763",8,0,0,1,37,7,10,15,6
"14764",3,0,0,1,37,7,10,15,6
"14765",60,0,0,1,1815,18,10,42,6
"14766",28,0,0,1,139,18,10,16,6
"14767",12,0,0,18,37,7,10,17,6
"14768",6,0,0,1,37,7,10,51,6
"14769",6,0.905161734342739,0.0187628865979381,1,37,18,10,30,6
"14770",3,0.905161734342739,0.0187628865979381,1,1841,7,10,30,6
"14771",2,0,0,1,37,7,10,18,6
"14772",2,0,0,1,37,7,10,18,6
"14773",2,0,0,1,37,7,10,18,6
"14774",3,0,0,1,117,11,10,20,6
"14775",11,0,0,1,37,62,10,20,6
"14776",4,0,0,13,37,62,10,20,6
"14777",3,0,0,1,2346,25,10,20,6
"14778",12,0,0,5,37,7,10,21,6
"14779",24,0,0,10,37,19,10,21,6
"14780",4,1,0,1,37,22,10,21,6
"14781",45,0,0,5,2541,6,11,43,6
"14782",9,0,0,1,37,18,11,43,6
"14783",2,0,0,1,37,18,11,43,6
"14784",10,0,0,1,37,7,11,43,6
"14785",2,0,0,1,37,18,11,43,6
"14786",3,0,0,1,37,19,11,1,6
"14787",9,0,0,110,37,19,11,1,6
"14788",5,1,0,1,265,2,11,1,181
"14789",7,0,0,3,2272,8,11,22,6
"14790",14,0,0,49,718,7,11,22,6
"14791",54,3,0,6,2542,3,11,32,6
"14792",2,0,0,110,3,2,11,5,6
"14793",10,0,0,1,37,7,11,6,6
"14794",6,0,0,1,2543,8,11,6,6
"14795",7,0,0,1,37,7,11,6,6
"14796",14,1,0,1,37,18,11,6,6
"14797",12,0,0,3,37,18,11,6,6
"14798",9,0,0,1,37,7,11,6,6
"14799",9,0,0,1,37,7,11,6,6
"14800",8,0,0,1,37,15,11,36,6
"14801",6,0,0,3,37,7,11,8,6
"14802",3,2,0.0187628865979381,1,37,3,11,9,6
"14803",5,0,0,7,135,2,11,9,6
"14804",6,0,0,110,37,7,11,10,6
"14805",7,0,0,1,37,18,11,11,6
"14806",10,0,0,53,195,18,11,11,6
"14807",8,0,0,1,37,18,11,11,6
"14808",6,0,0,1,2544,62,11,11,234
"14809",158,36,0,1,37,3,11,23,6
"14810",23,0,0,5,2545,7,11,40,235
"14811",21,0,0,1,37,7,11,29,6
"14812",19,0,0,1,37,18,11,13,6
"14813",3,0,0,1,1804,12,11,13,223
"14814",2,0,0,1,582,2,11,13,15
"14815",5,0,0,1,2546,7,11,13,6
"14816",38,0,0,1,37,18,11,13,6
"14817",2,2,0,3,2547,25,11,13,6
"14818",88,0,0,14,37,6,11,46,6
"14819",23,0,0,53,37,6,11,46,6
"14820",101,0,0,17,718,6,11,15,34
"14821",4,0,0,1,37,7,11,15,6
"14822",10,0,0,1,37,18,11,16,6
"14823",6,0,0,1,37,7,11,17,6
"14824",9,0,0,1,117,7,11,17,9
"14825",3,0,0,3,2548,11,11,50,6
"14826",23,0,0,110,37,18,11,30,6
"14827",17,0,0,1,37,7,11,30,6
"14828",2,0,0,1,37,7,11,18,6
"14829",8,1,0,3,2549,10,11,19,139
"14830",18,1,0,3,37,7,11,21,6
"14831",5,0,0,1,37,18,12,43,6
"14832",5,0,0,1,37,18,12,43,6
"14833",4,0,0,110,37,7,12,43,6
"14834",8,0,0,1,37,7,12,1,6
"14835",12,0,0,1,243,7,12,1,6
"14836",6,0,0,1,37,19,12,1,6
"14837",4,0,0,3,2550,25,12,1,6
"14838",17,0,0,9,117,19,12,1,6
"14839",4,0,0,1,37,7,12,1,6
"14840",2,0,0,1,265,2,12,3,236
"14841",18,0,0,1,37,18,12,3,6
"14842",8,0,0,5,2551,7,12,3,6
"14843",7,0,0,3,208,12,12,3,6
"14844",32,0,0,1,37,18,12,32,6
"14845",33,2,0,53,37,18,12,6,6
"14846",20,0,0,1,2552,7,12,6,237
"14847",30,1,0,1,37,18,12,6,6
"14848",11,0,0,1,37,18,12,6,6
"14849",6,1,0,110,37,18,12,6,6
"14850",17,0,0,1,37,18,12,6,6
"14851",11,0,0,1,37,7,12,6,6
"14852",21,0,0,1,37,6,12,33,6
"14853",4,0,0,1,37,7,12,34,6
"14854",4,0,0,1,37,7,12,34,6
"14855",18,0,0,1,2527,26,12,34,11
"14856",45,0,0,5,37,9,12,36,6
"14857",12,0,0,110,2553,7,12,9,6
"14858",38,2,0,110,2554,7,12,9,6
"14859",25,0,0,35,2555,18,12,10,6
"14860",100,1,0,5,168,7,12,10,6
"14861",3,0,0,1,37,7,12,10,6
"14862",2,0,0,1,37,7,12,10,6
"14863",3,0,0,1,37,7,12,10,6
"14864",22,4,0,1,2556,22,12,10,238
