"","Year","Illnesses","Hospitalizations","Fatalities","status","location","food","species","month","state","ingredient","serotype.Genotype"
"3612",2000,3,0,0,0,1,283,7,8,20,6,9
"3613",2000,37,0,NA,1,NA,82,7,8,49,6,9
"3614",2000,26,6,0,1,5,120,3,8,21,6,4
"3615",2000,6,3,0,1,16,NA,24,8,21,6,15
"3616",2000,5,0,0,1,1,NA,7,9,27,6,9
"3617",2000,2,NA,NA,1,1,12,7,9,27,6,9
"3618",2000,72,1,0,1,7,NA,3,9,43,6,60
"3619",2000,26,0,0,1,1,NA,7,9,1,6,9
"3620",2000,26,NA,NA,1,9,NA,7,9,1,6,9
"3621",2000,6,0,0,1,1,NA,7,9,1,6,9
"3622",2000,14,0,0,0,1,970,3,9,1,6,2
"3623",2000,9,NA,NA,1,4,NA,7,9,1,6,9
"3624",2000,14,2,1,1,17,NA,50,9,1,6,9
"3625",2000,9,NA,NA,1,NA,NA,7,9,1,6,9
"3626",2000,25,0,0,0,5,NA,7,9,1,6,9
"3627",2000,30,2,0,1,3,971,3,9,1,6,23
"3628",2000,17,0,0,0,3,360,7,9,1,6,9
"3629",2000,5,NA,NA,1,1,42,3,9,1,6,22
"3630",2000,50,5,0,1,7,972,15,9,2,6,9
"3631",2000,15,0,0,0,1,973,6,9,2,6,9
"3632",2000,6,1,0,1,1,21,3,9,22,6,2
"3633",2000,3,1,0,1,1,282,3,9,3,10,9
"3634",2000,4,NA,NA,1,1,64,7,9,3,6,9
"3635",2000,2,0,0,1,1,460,7,9,3,6,9
"3636",2000,51,0,0,0,1,283,7,9,3,6,9
"3637",2000,2,NA,NA,1,4,8,7,9,3,6,9
"3638",2000,4,0,0,0,1,16,3,9,3,4,9
"3639",2000,4,0,0,0,1,219,3,9,3,6,9
"3640",2000,2,0,0,1,1,974,7,9,3,36,9
"3641",2000,3,NA,NA,1,1,498,7,9,3,6,9
"3642",2000,7,NA,0,1,14,16,7,9,3,6,9
"3643",2000,4,2,1,0,3,243,3,9,3,36,28
"3644",2000,2,NA,NA,0,1,44,8,9,3,65,9
"3645",2000,2,0,0,0,1,284,8,9,3,6,9
"3646",2000,2,0,0,1,1,613,7,9,3,6,9
"3647",2000,125,NA,NA,1,5,115,8,9,32,6,9
"3648",2000,24,NA,NA,1,5,81,7,9,32,6,9
"3649",2000,89,6,0,1,1,115,8,9,32,10,9
"3650",2000,40,0,0,1,5,975,7,9,32,6,9
"3651",2000,3,0,0,0,27,976,12,9,5,6,9
"3652",2000,2,0,0,1,1,28,2,9,5,6,9
"3653",2000,6,0,0,0,1,NA,7,9,6,6,9
"3654",2000,25,0,0,0,1,977,7,9,6,6,9
"3655",2000,9,0,0,1,1,NA,3,9,6,6,61
"3656",2000,3,NA,NA,1,1,NA,50,9,6,6,9
"3657",2000,20,NA,NA,1,1,NA,7,9,6,6,9
"3658",2000,9,1,0,1,1,149,64,9,6,6,4
"3659",2000,13,2,0,1,1,NA,3,9,7,6,61
"3660",2000,6,NA,NA,1,21,81,3,9,34,6,6
"3661",2000,49,NA,NA,1,1,NA,19,9,8,6,9
"3662",2000,11,0,0,1,1,978,7,9,8,6,9
"3663",2000,4,0,0,1,1,NA,8,9,8,6,9
"3664",2000,6,NA,NA,1,1,NA,7,9,9,6,9
"3665",2000,9,0,0,1,1,NA,3,9,9,6,11
"3666",2000,45,NA,NA,1,7,602,7,9,10,6,9
"3667",2000,2,NA,NA,1,1,37,7,9,10,6,9
"3668",2000,16,1,0,1,1,979,3,9,11,6,2
"3669",2000,10,NA,NA,0,1,89,6,9,23,6,9
"3670",2000,4,NA,NA,1,1,236,6,9,23,6,9
"3671",2000,21,1,NA,1,5,287,7,9,40,6,9
"3672",2000,41,1,0,1,1,NA,7,9,40,6,9
"3673",2000,5,NA,NA,1,NA,16,3,9,25,6,23
"3674",2000,18,2,0,1,10,43,3,9,26,6,2
"3675",2000,7,NA,NA,1,1,37,7,9,13,6,9
"3676",2000,18,3,NA,1,5,NA,24,9,13,6,15
"3677",2000,12,NA,NA,1,6,980,7,9,13,6,9
"3678",2000,21,NA,NA,1,NA,NA,7,9,13,6,9
"3679",2000,68,NA,NA,1,6,940,3,9,13,6,2
"3680",2000,39,NA,NA,1,21,804,29,9,13,11,9
"3681",2000,6,NA,NA,1,1,NA,7,9,13,6,9
"3682",2000,36,0,0,1,5,NA,19,9,15,6,9
"3683",2000,3,NA,NA,1,1,NA,7,9,15,6,9
"3684",2000,6,0,0,1,3,NA,3,9,16,6,47
"3685",2000,5,0,0,1,1,NA,7,9,16,6,9
"3686",2000,7,0,0,0,3,NA,7,9,16,6,9
"3687",2000,27,5,0,0,1,981,3,9,17,6,62
"3688",2000,25,0,0,1,5,282,6,9,17,6,9
"3689",2000,70,NA,NA,1,7,NA,7,9,17,6,9
"3690",2000,6,0,0,1,1,240,3,9,17,2,2
"3691",2000,30,NA,NA,1,1,74,7,9,50,6,9
"3692",2000,17,0,0,1,3,NA,7,9,30,6,9
"3693",2000,18,0,0,1,1,NA,7,9,30,6,9
"3694",2000,8,0,0,1,1,NA,51,9,30,6,9
"3695",2000,13,NA,NA,1,NA,23,3,9,18,6,2
"3696",2000,20,NA,NA,1,9,NA,7,9,18,6,9
"3697",2000,6,NA,NA,1,NA,NA,7,9,18,6,9
"3698",2000,12,0,NA,1,1,982,3,9,31,2,2
"3699",2000,173,1,NA,1,1,NA,7,9,20,6,9
"3700",2000,4,0,0,0,3,NA,5,9,20,6,9
"3701",2000,4,NA,NA,1,1,372,7,9,20,66,9
"3702",2000,2,0,0,1,3,147,2,9,20,6,9
"3703",2000,6,NA,NA,1,1,74,7,10,27,7,9
"3704",2000,29,0,0,1,4,547,7,10,43,30,9
"3705",2000,8,0,0,0,NA,147,2,10,1,6,9
"3706",2000,12,0,0,1,1,572,7,10,1,18,9
"3707",2000,12,NA,0,1,3,NA,3,10,1,6,2
"3708",2000,69,NA,NA,0,1,161,7,10,1,6,9
"3709",2000,24,NA,NA,0,NA,983,6,10,1,6,9
"3710",2000,7,1,0,1,1,486,3,10,1,6,2
"3711",2000,21,7,0,1,NA,NA,3,10,1,6,31
"3712",2000,221,0,1,1,1,293,15,10,1,6,9
"3713",2000,50,0,0,1,24,609,7,10,1,6,9
"3714",2000,235,NA,NA,0,5,984,6,10,1,42,9
"3715",2000,10,1,1,1,1,59,14,10,1,6,9
"3716",2000,8,NA,NA,0,1,42,7,10,1,6,9
"3717",2000,14,8,0,1,4,720,24,10,1,35,15
"3718",2000,14,NA,NA,0,5,21,8,10,1,6,9
"3719",2000,3,0,0,1,1,89,7,10,1,6,9
"3720",2000,4,NA,NA,0,1,161,9,10,3,36,9
"3721",2000,2,NA,NA,1,1,94,7,10,3,6,9
"3722",2000,2,NA,NA,0,1,64,9,10,3,4,9
"3723",2000,7,NA,NA,0,1,29,26,10,3,7,9
"3724",2000,3,NA,NA,0,1,336,8,10,3,67,9
"3725",2000,2,1,NA,1,1,283,24,10,3,34,15
"3726",2000,2,NA,NA,0,1,74,8,10,3,7,9
"3727",2000,8,1,NA,1,8,985,7,10,3,6,9
"3728",2000,2,NA,NA,0,1,297,8,10,3,56,9
"3729",2000,10,NA,NA,1,1,516,7,10,3,6,9
"3730",2000,7,0,0,1,1,587,7,10,3,6,9
"3731",2000,2,NA,NA,0,1,527,8,10,3,13,9
"3732",2000,3,NA,NA,1,1,986,7,10,3,6,9
"3733",2000,5,0,0,1,14,23,7,10,3,6,9
"3734",2000,2,NA,NA,0,1,267,6,10,3,68,9
"3735",2000,14,NA,NA,0,1,987,7,10,3,6,9
"3736",2000,2,NA,NA,1,1,12,7,10,3,6,9
"3737",2000,2,NA,NA,1,1,988,7,10,3,6,9
"3738",2000,2,NA,NA,1,NA,989,7,10,3,6,9
"3739",2000,5,NA,NA,1,1,516,7,10,3,6,9
"3740",2000,2,NA,NA,1,1,225,7,10,3,6,9
"3741",2000,39,0,0,1,7,NA,7,10,32,6,9
"3742",2000,51,NA,NA,1,5,NA,7,10,32,6,9
"3743",2000,5,0,0,1,5,283,7,10,32,34,9
"3744",2000,12,NA,NA,1,14,NA,7,10,32,6,9
"3745",2000,6,0,NA,1,5,135,7,10,4,6,9
"3746",2000,2,0,0,1,3,833,12,10,5,6,9
"3747",2000,135,1,0,1,9,990,7,10,6,6,9
"3748",2000,23,1,NA,0,1,NA,7,10,6,6,9
"3749",2000,5,0,0,1,1,215,7,10,6,6,9
"3750",2000,11,NA,NA,0,1,NA,7,10,6,6,9
"3751",2000,8,0,0,1,3,120,37,10,6,6,9
"3752",2000,5,0,0,0,1,NA,7,10,6,6,9
"3753",2000,2,0,0,1,1,NA,7,10,6,6,9
"3754",2000,6,5,0,1,1,6,24,10,7,6,15
"3755",2000,19,1,NA,0,1,37,7,10,33,6,9
"3756",2000,14,NA,NA,1,1,NA,7,10,33,6,9
"3757",2000,33,NA,NA,0,7,NA,7,10,33,6,9
"3758",2000,10,0,0,1,3,NA,7,10,8,6,9
"3759",2000,4,0,0,1,1,NA,7,10,8,6,9
"3760",2000,9,0,0,0,1,147,2,10,8,6,9
"3761",2000,5,NA,NA,1,1,NA,7,10,8,6,9
"3762",2000,4,0,0,1,1,NA,7,10,8,6,9
"3763",2000,3,0,0,1,1,NA,7,10,8,6,9
"3764",2000,18,0,0,1,1,NA,7,10,8,6,9
"3765",2000,5,0,0,1,1,109,7,10,8,6,9
"3766",2000,3,NA,NA,0,1,147,2,10,9,6,9
"3767",2000,115,NA,0,1,NA,991,7,10,10,6,9
"3768",2000,24,NA,0,0,NA,992,7,10,10,6,9
"3769",2000,15,NA,0,1,NA,NA,7,10,10,6,9
"3770",2000,2,NA,NA,1,1,993,7,10,10,6,9
"3771",2000,7,NA,NA,1,NA,NA,7,10,10,6,9
"3772",2000,3,0,0,1,1,NA,7,10,10,6,9
"3773",2000,34,0,0,1,6,994,7,10,11,6,9
"3774",2000,12,0,0,1,1,NA,7,10,11,6,9
"3775",2000,2,1,0,0,1,265,2,10,11,6,9
"3776",2000,14,0,0,1,1,138,7,10,11,6,9
"3777",2000,29,0,0,1,4,566,7,10,24,6,9
"3778",2000,29,NA,NA,1,7,840,7,10,13,6,9
"3779",2000,82,NA,NA,1,NA,37,23,10,13,6,9
"3780",2000,67,NA,NA,0,5,2,5,10,13,6,9
"3781",2000,5,NA,NA,1,NA,NA,62,10,13,6,9
"3782",2000,2,NA,NA,1,1,407,2,10,13,6,9
"3783",2000,4,0,NA,1,10,325,3,10,13,6,2
"3784",2000,30,NA,NA,0,1,NA,7,10,14,6,9
"3785",2000,31,1,0,1,1,995,33,10,15,6,9
"3786",2000,15,NA,NA,0,3,NA,7,10,15,6,9
"3787",2000,10,0,0,1,1,NA,7,10,15,6,9
"3788",2000,6,1,NA,1,1,996,3,10,15,6,2
"3789",2000,9,1,0,1,1,NA,3,10,16,6,63
"3790",2000,3,0,0,1,1,147,2,10,17,6,9
"3791",2000,25,10,0,1,1,240,3,10,17,6,2
"3792",2000,3,0,0,1,1,NA,7,10,17,6,9
"3793",2000,4,1,0,1,1,NA,8,10,30,6,9
"3794",2000,39,0,0,1,13,262,7,10,30,6,9
"3795",2000,34,NA,NA,1,3,NA,7,10,19,6,9
"3796",2000,28,1,0,1,1,165,8,10,19,6,9
"3797",2000,43,1,0,1,1,997,7,10,19,6,9
"3798",2000,2,0,0,1,1,878,7,10,20,4,9
"3799",2000,2,0,0,0,1,71,9,10,20,26,9
"3800",2000,18,NA,NA,1,19,998,7,10,20,6,9
"3801",2000,29,4,0,1,7,741,24,10,21,6,15
"3802",2000,2,1,0,1,NA,NA,24,10,52,6,15
"3803",2000,3,0,0,1,1,NA,7,11,27,6,9
"3804",2000,3,0,0,1,1,NA,7,11,27,6,9
"3805",2000,2,NA,NA,1,1,NA,7,11,27,6,9
"3806",2000,16,NA,NA,1,3,NA,7,11,27,6,9
"3807",2000,2,0,0,1,1,NA,7,11,27,6,9
"3808",2000,3,NA,NA,1,1,NA,19,11,39,6,9
"3809",2000,20,NA,NA,1,8,88,7,11,1,6,9
"3810",2000,60,NA,NA,1,40,NA,7,11,1,6,9
"3811",2000,20,0,0,1,3,NA,3,11,1,6,2
"3812",2000,17,NA,NA,1,41,283,7,11,1,6,9
"3813",2000,45,0,0,1,11,112,7,11,1,6,9
"3814",2000,65,NA,0,1,1,999,7,11,1,6,9
"3815",2000,188,1,0,1,14,267,6,11,1,59,9
"3816",2000,5,0,0,1,1,74,7,11,1,7,9
"3817",2000,8,0,0,1,1,42,7,11,1,6,9
"3818",2000,73,NA,NA,0,1,1000,6,11,1,6,9
"3819",2000,51,NA,NA,1,10,NA,7,11,1,6,9
"3820",2000,5,NA,NA,1,1,NA,7,11,1,6,9
"3821",2000,37,2,NA,0,1,NA,7,11,1,6,9
"3822",2000,2,2,0,1,3,362,36,11,1,6,9
"3823",2000,5,1,NA,1,1,NA,7,11,1,6,9
"3824",2000,3,1,0,1,1,1001,7,11,3,6,9
"3825",2000,4,NA,NA,1,1,1002,7,11,3,6,9
"3826",2000,2,0,0,0,1,336,8,11,3,6,9
"3827",2000,26,NA,NA,1,1,138,7,11,3,6,9
"3828",2000,2,NA,NA,1,1,185,7,11,3,6,9
"3829",2000,3,NA,NA,1,1,144,7,11,3,6,9
"3830",2000,45,0,0,0,1,138,7,11,3,6,9
"3831",2000,2,0,0,1,1,74,7,11,3,7,9
"3832",2000,2,NA,NA,1,1,1003,7,11,3,6,9
"3833",2000,4,0,0,0,1,15,3,11,3,4,9
"3834",2000,2,NA,NA,1,NA,1004,7,11,3,6,9
"3835",2000,2,0,0,1,1,74,7,11,3,6,9
"3836",2000,4,NA,NA,1,NA,989,7,11,3,6,9
"3837",2000,2,NA,NA,0,1,8,3,11,3,6,9
"3838",2000,2,0,0,1,1,42,7,11,3,6,9
"3839",2000,4,NA,NA,0,1,794,3,11,3,2,9
"3840",2000,2,NA,NA,0,1,28,2,11,3,6,9
"3841",2000,2,NA,NA,1,1,1005,7,11,3,6,9
"3842",2000,4,NA,NA,1,1,1006,7,11,3,6,9
"3843",2000,100,NA,NA,1,7,NA,7,11,32,6,9
"3844",2000,8,NA,NA,1,3,1007,65,11,32,6,6
"3845",2000,11,NA,NA,1,5,NA,7,11,32,6,9
"3846",2000,17,NA,NA,1,7,37,7,11,32,6,9
"3847",2000,5,NA,NA,1,NA,1008,7,11,4,14,9
"3848",2000,3,NA,NA,0,7,23,8,11,4,6,9
"3849",2000,2,0,0,0,3,938,12,11,5,6,9
"3850",2000,2,NA,NA,1,1,670,2,11,5,6,9
"3851",2000,9,0,0,1,1,185,7,11,5,6,9
"3852",2000,2,0,0,1,1,NA,50,11,6,6,9
"3853",2000,2,0,0,1,1,NA,50,11,6,6,9
"3854",2000,8,0,0,0,1,NA,19,11,6,6,9
"3855",2000,77,4,0,1,NA,NA,19,11,6,6,9
"3856",2000,40,5,0,1,10,NA,7,11,6,6,9
"3857",2000,2,0,0,1,1,NA,45,11,6,6,9
"3858",2000,8,0,0,0,1,NA,7,11,6,6,9
"3859",2000,2,0,0,1,1,NA,7,11,6,6,9
"3860",2000,11,0,0,0,5,NA,7,11,6,6,9
"3861",2000,14,0,0,1,NA,NA,50,11,6,6,9
"3862",2000,6,NA,NA,0,5,521,7,11,6,6,9
"3863",2000,24,NA,NA,0,4,138,7,11,6,6,9
"3864",2000,13,0,0,0,NA,167,7,11,6,6,9
"3865",2000,76,0,0,1,1,NA,7,11,7,6,9
"3866",2000,11,NA,NA,1,1,NA,7,11,33,6,9
"3867",2000,38,NA,NA,1,13,NA,7,11,33,6,9
"3868",2000,51,NA,NA,1,5,NA,7,11,33,6,9
"3869",2000,10,NA,NA,1,15,NA,7,11,34,6,9
"3870",2000,5,0,0,1,1,64,7,11,8,30,9
"3871",2000,3,0,0,1,1,571,7,11,8,6,9
"3872",2000,3,0,0,1,1,117,7,11,8,6,9
"3873",2000,3,0,0,1,1,NA,7,11,8,6,9
"3874",2000,3,0,0,1,1,235,7,11,8,6,9
"3875",2000,11,NA,NA,1,3,NA,3,11,9,6,2
"3876",2000,2,NA,NA,1,1,91,7,11,10,69,9
"3877",2000,15,0,0,1,1,NA,7,11,10,6,9
"3878",2000,16,0,0,1,18,NA,7,11,10,6,9
"3879",2000,3,NA,NA,0,1,1009,8,11,10,6,9
"3880",2000,2,NA,NA,1,1,NA,7,11,10,6,9
"3881",2000,18,1,0,1,1,NA,7,11,10,6,9
"3882",2000,15,0,0,1,3,NA,7,11,10,6,9
"3883",2000,2,NA,NA,1,1,1010,7,11,10,6,9
"3884",2000,30,0,0,1,5,1011,7,11,11,6,9
"3885",2000,46,1,0,1,5,NA,7,11,11,6,9
"3886",2000,14,0,0,1,9,NA,7,11,11,6,9
"3887",2000,24,NA,NA,1,5,139,7,11,40,6,9
"3888",2000,32,15,0,1,1,415,14,11,12,6,9
"3889",2000,50,30,0,1,18,29,24,11,12,7,15
"3890",2000,43,NA,NA,1,3,443,3,11,12,14,19
"3891",2000,18,6,1,1,5,76,3,11,12,6,2
"3892",2000,8,NA,NA,1,1,NA,7,11,13,6,9
"3893",2000,26,NA,NA,1,5,NA,7,11,13,6,9
"3894",2000,34,NA,NA,1,NA,NA,7,11,13,6,9
"3895",2000,72,NA,NA,0,6,88,6,11,13,7,9
"3896",2000,40,NA,NA,0,7,71,6,11,13,6,9
"3897",2000,34,NA,NA,1,NA,NA,7,11,13,6,9
"3898",2000,12,NA,NA,1,NA,1012,38,11,14,6,9
"3899",2000,107,3,0,1,13,195,19,11,15,6,9
"3900",2000,10,0,0,0,1,709,7,11,15,40,9
"3901",2000,4,0,0,1,1,NA,7,11,15,6,9
"3902",2000,11,0,0,1,9,NA,7,11,15,6,9
"3903",2000,4,2,0,1,1,NA,7,11,15,6,9
"3904",2000,43,0,0,1,1,1013,7,11,15,6,9
"3905",2000,200,0,0,0,1,NA,6,11,16,6,9
"3906",2000,3,0,0,1,3,117,7,11,16,8,9
"3907",2000,2,0,0,1,1,147,2,11,17,6,9
"3908",2000,100,NA,NA,1,7,715,8,11,30,6,9
"3909",2000,26,19,0,1,1,1014,3,11,30,70,4
"3910",2000,3,0,0,1,1,6,9,11,30,71,9
"3911",2000,55,0,0,1,1,207,7,11,18,7,9
"3912",2000,29,3,0,1,3,1015,3,11,19,6,2
"3913",2000,16,0,0,1,1,120,7,11,19,6,9
"3914",2000,22,NA,NA,1,1,37,7,11,19,6,9
"3915",2000,22,NA,NA,1,3,37,6,11,19,6,9
"3916",2000,34,0,0,1,1,NA,7,11,19,6,9
"3917",2000,4,0,0,0,NA,150,9,11,20,26,9
"3918",2000,2,NA,NA,0,1,47,7,11,20,6,9
"3919",2000,11,0,0,0,3,37,7,11,20,6,9
"3920",2000,11,0,0,0,1,37,5,11,20,6,9
"3921",2000,15,0,0,1,3,1016,7,11,48,2,9
"3922",2000,17,0,0,1,1,273,8,11,21,6,9
"3923",2000,61,0,0,1,42,1017,6,11,21,30,9
"3924",2000,7,NA,NA,1,1,NA,7,12,27,6,9
"3925",2000,7,0,0,1,1,245,14,12,39,72,9
"3926",2000,20,NA,NA,1,1,1018,7,12,39,6,9
"3927",2000,3,1,NA,1,1,146,7,12,1,6,9
"3928",2000,8,NA,NA,1,3,733,7,12,1,6,9
"3929",2000,6,NA,NA,1,1,NA,7,12,1,6,9
"3930",2000,2,0,0,1,4,1019,7,12,1,6,9
"3931",2000,6,NA,NA,1,5,NA,7,12,1,6,9
"3932",2000,20,NA,NA,0,1,588,6,12,1,6,9
"3933",2000,18,NA,NA,0,1,348,6,12,1,6,9
"3934",2000,8,NA,NA,1,1,144,7,12,1,6,9
"3935",2000,69,NA,NA,1,NA,NA,7,12,1,6,9
"3936",2000,4,0,0,1,1,364,3,12,1,2,2
"3937",2000,42,NA,NA,1,7,NA,7,12,1,6,9
"3938",2000,270,NA,NA,0,5,1020,6,12,1,6,9
"3939",2000,15,NA,NA,1,NA,542,7,12,1,6,9
"3940",2000,15,NA,NA,1,1,NA,7,12,1,6,9
"3941",2000,5,3,NA,1,1,364,3,12,1,6,11
"3942",2000,15,0,0,0,NA,NA,7,12,1,6,9
"3943",2000,27,0,0,1,5,725,6,12,2,34,9
"3944",2000,55,1,0,1,1,6,7,12,22,6,9
"3945",2000,2,0,0,1,1,109,62,12,3,10,9
"3946",2000,2,0,0,1,1,138,7,12,3,6,9
"3947",2000,3,0,0,0,1,1021,9,12,3,6,9
"3948",2000,4,0,0,1,1,284,7,12,3,6,9
"3949",2000,3,1,NA,1,1,742,7,12,3,6,9
"3950",2000,3,0,0,0,1,1022,8,12,3,6,9
"3951",2000,18,0,0,0,1,151,7,12,3,6,9
"3952",2000,6,0,0,1,1,17,7,12,3,6,9
"3953",2000,2,0,0,1,1,1023,7,12,3,7,9
"3954",2000,5,0,0,1,4,165,7,12,3,10,9
"3955",2000,3,0,0,1,1,117,7,12,3,8,9
"3956",2000,2,0,0,0,1,15,9,12,3,6,9
"3957",2000,2,NA,NA,1,1,227,7,12,3,6,9
"3958",2000,2,0,0,0,4,245,28,12,3,6,9
"3959",2000,9,1,0,1,1,8,7,12,3,4,9
"3960",2000,2,0,0,1,1,260,7,12,3,26,9
"3961",2000,2,0,0,1,1,1024,7,12,3,6,9
"3962",2000,2,0,0,0,1,33,9,12,3,26,9
"3963",2000,2,0,0,1,1,115,7,12,3,10,9
"3964",2000,3,0,0,0,1,92,8,12,3,6,9
"3965",2000,97,0,0,1,10,NA,7,12,32,6,9
"3966",2000,30,NA,NA,1,1,NA,7,12,32,6,9
"3967",2000,2,NA,NA,1,1,3,2,12,5,6,9
"3968",2000,14,0,0,1,1,258,6,12,5,10,9
"3969",2000,2,0,0,0,3,463,12,12,5,6,9
"3970",2000,23,0,NA,1,3,NA,7,12,44,6,9
"3971",2000,148,NA,NA,1,1,215,19,12,6,6,9
"3972",2000,5,0,0,1,5,NA,7,12,6,6,9
"3973",2000,19,1,0,1,3,NA,47,12,6,6,9
"3974",2000,7,0,0,0,3,NA,7,12,6,6,9
"3975",2000,9,0,0,0,1,NA,7,12,6,6,9
"3976",2000,3,0,0,0,5,NA,7,12,6,6,9
"3977",2000,27,0,0,0,1,NA,7,12,6,6,9
"3978",2000,2,0,0,1,1,NA,45,12,6,6,9
"3979",2000,17,0,0,0,4,144,5,12,7,6,9
"3980",2000,15,0,0,1,3,NA,7,12,7,6,9
"3981",2000,21,NA,NA,0,1,115,7,12,33,6,9
"3982",2000,18,NA,NA,1,NA,NA,7,12,34,6,9
"3983",2000,14,0,0,1,8,1025,7,12,34,6,9
"3984",2000,6,NA,NA,1,1,NA,7,12,34,6,9
"3985",2000,15,0,0,0,1,215,7,12,37,6,9
"3986",2000,17,0,0,1,1,NA,7,12,37,6,9
"3987",2000,3,NA,NA,1,1,NA,7,12,8,6,9
"3988",2000,7,NA,NA,1,4,NA,7,12,8,6,9
"3989",2000,89,0,0,1,5,1026,7,12,8,6,9
"3990",2000,3,NA,NA,1,1,NA,7,12,8,6,9
"3991",2000,4,0,0,1,1,NA,7,12,8,6,9
"3992",2000,3,0,0,1,1,NA,7,12,8,6,9
"3993",2000,5,NA,NA,1,1,NA,7,12,8,6,9
"3994",2000,3,0,0,1,1,NA,7,12,8,6,9
"3995",2000,16,0,0,1,1,233,7,12,8,6,9
"3996",2000,3,0,0,1,1,NA,7,12,8,6,9
"3997",2000,3,0,0,1,1,NA,7,12,8,6,9
"3998",2000,33,NA,NA,1,5,NA,7,12,9,6,9
"3999",2000,9,NA,NA,0,3,218,2,12,9,6,9
"4000",2000,9,0,0,1,1,NA,7,12,10,6,9
"4001",2000,16,NA,NA,1,NA,1027,7,12,10,6,9
"4002",2000,2,NA,NA,1,1,820,7,12,10,6,9
"4003",2000,4,0,0,1,1,NA,7,12,10,6,9
"4004",2000,8,0,0,1,1,NA,7,12,10,6,9
"4005",2000,30,NA,0,1,8,1028,7,12,10,6,9
"4006",2000,7,0,0,1,1,NA,7,12,10,6,9
"4007",2000,9,0,0,1,1,NA,7,12,10,6,9
"4008",2000,2,NA,NA,1,1,1029,7,12,10,6,9
"4009",2000,35,0,0,0,1,1030,7,12,11,6,9
"4010",2000,8,0,0,1,18,NA,7,12,11,6,9
"4011",2000,7,0,0,0,1,138,7,12,11,6,9
"4012",2000,15,0,0,1,3,521,7,12,11,6,9
"4013",2000,30,0,0,1,1,NA,7,12,11,6,9
"4014",2000,51,NA,NA,1,NA,NA,7,12,25,6,9
"4015",2000,12,6,NA,1,3,1031,3,12,13,2,2
"4016",2000,11,NA,NA,1,1,NA,7,12,13,6,9
"4017",2000,12,NA,NA,1,NA,37,14,12,13,6,9
"4018",2000,47,9,0,1,1,228,8,12,13,6,9
"4019",2000,83,NA,NA,1,14,89,6,12,13,7,9
"4020",2000,58,NA,NA,1,NA,23,3,12,14,6,9
"4021",2000,31,0,0,1,1,443,19,12,15,14,9
"4022",2000,58,NA,NA,1,7,NA,19,12,15,6,9
"4023",2000,13,0,0,1,1,138,19,12,15,6,9
"4024",2000,20,0,0,1,3,219,19,12,15,6,9
"4025",2000,44,NA,NA,1,1,NA,19,12,15,6,9
"4026",2000,54,0,0,1,43,1032,6,12,15,73,9
"4027",2000,5,0,0,1,1,12,7,12,15,6,9
"4028",2000,13,NA,0,0,NA,NA,7,12,15,6,9
"4029",2000,8,NA,0,1,NA,NA,19,12,15,6,9
"4030",2000,3,0,0,1,3,787,3,12,15,6,4
"4031",2000,13,0,0,1,26,NA,19,12,15,6,9
"4032",2000,65,1,0,1,14,120,7,12,16,20,9
"4033",2000,10,0,0,1,1,NA,7,12,16,6,9
"4034",2000,17,1,0,1,1,921,7,12,17,6,9
"4035",2000,11,0,0,1,5,95,7,12,17,6,9
"4036",2000,4,0,0,1,3,147,2,12,17,6,9
"4037",2000,49,1,0,1,1,82,7,12,17,40,9
"4038",2000,20,NA,NA,1,10,NA,7,12,30,6,9
"4039",2000,7,0,0,0,1,88,8,12,30,6,9
"4040",2000,3,0,0,0,1,NA,8,12,30,6,9
"4041",2000,6,NA,NA,1,1,37,7,12,18,6,9
"4042",2000,7,NA,NA,1,1,513,7,12,18,6,9
"4043",2000,10,0,0,1,1,NA,7,12,18,6,9
"4044",2000,8,NA,NA,0,1,513,20,12,18,6,9
"4045",2000,20,0,0,1,1,NA,7,12,47,6,9
"4046",2000,6,0,0,1,1,287,3,12,47,6,4
"4047",2000,5,0,0,0,18,23,3,12,20,6,9
"4048",2000,31,1,0,1,NA,1033,7,12,20,35,9
"4049",2000,2,0,0,1,1,10,7,12,20,6,9
"4050",2000,19,0,0,0,1,1034,5,12,20,6,9
"4051",2000,11,0,0,0,44,1035,5,12,20,6,9
"4052",2000,10,NA,NA,1,1,409,7,12,20,6,9
"4053",2000,3,0,0,1,1,10,7,12,20,6,9
"4054",2000,2,NA,NA,0,1,1036,7,12,20,6,9
"4055",2000,18,0,0,1,1,185,9,12,49,6,9
"4056",2000,28,NA,0,1,1,NA,7,12,21,6,9
"4057",2000,21,0,0,1,1,NA,7,12,21,6,9
"4058",2000,25,1,0,1,1,138,7,12,21,20,9
"4059",2000,44,NA,NA,1,NA,NA,7,12,52,6,9
"4060",2001,4,4,0,1,3,1037,30,1,39,6,9
"4061",2001,7,0,0,1,1,NA,45,1,1,6,9
"4062",2001,22,0,0,0,10,NA,7,1,1,6,9
"4063",2001,14,NA,NA,1,3,1038,3,1,1,6,13
"4064",2001,12,NA,NA,1,1,NA,7,1,1,6,9
"4065",2001,2,NA,NA,1,1,NA,7,1,1,6,9
"4066",2001,25,0,0,1,5,NA,20,1,1,6,9
"4067",2001,3,0,0,1,20,NA,7,1,1,6,9
"4068",2001,19,0,0,0,4,NA,3,1,1,6,64
"4069",2001,88,NA,0,1,16,1039,7,1,1,6,9
"4070",2001,14,0,0,1,5,NA,17,1,1,6,9
